Tweet,Sentiment,Casefolding,Cleansing,Tokenizing,Stopword,Stemming,Dataclean
"MALING - RIBUT-RIBUT KEBOCORAN DATA OLEH BJORKA, BOSSMAN MALAH UNGKAP FA... https://t.co/YiuxGCoT4J lewat @YouTube",neutral,"maling - ribut-ribut kebocoran data oleh bjorka, bossman malah ungkap fa... https://t.co/yiuxgcot4j lewat @youtube",maling   ribut ribut kebocoran data oleh bjorka  bossman malah ungkap fa    lewat ,"['maling', 'ribut', 'ribut', 'kebocoran', 'data', 'oleh', 'bjorka', 'bossman', 'malah', 'ungkap', 'fa', 'lewat']","['maling', 'ribut', 'ribut', 'kebocoran', 'data', 'bjorka', 'bossman', 'fa']","['maling', 'ribut', 'ribut', 'bocor', 'data', 'bjorka', 'bossman', 'fa']","M A L I N G   -   R I B U T - R I B U T   K E B O C O R A N   D A T A   O L E H   B J O R K A ,   B O S S M A N   M A L A H   U N G K A P   F A . . .   h t t p s : / / t . c o / Y i u x G C o T 4 J   l e w a t   @ Y o u T u b e"
"#SobatHI, sudah tau kan isu munculnya Bjorka dan kebocoran data?

Isu keamanan data di Indonesia menjadi perhatian publik setelah sejumlah data di lembaga pemerintahan diduga bocor dan dijual secara online.

Nah, kalau #SobatHI gimana menanggapi fenomena ini?

#Bjorka
#HIUII https://t.co/9Qr0ku7dvv",neutral,"#sobathi, sudah tau kan isu munculnya bjorka dan kebocoran data?

isu keamanan data di indonesia menjadi perhatian publik setelah sejumlah data di lembaga pemerintahan diduga bocor dan dijual secara online.

nah, kalau #sobathi gimana menanggapi fenomena ini?

#bjorka
#hiuii https://t.co/9qr0ku7dvv",sobathi  sudah tau kan isu munculnya bjorka dan kebocoran data  isu keamanan data di indonesia menjadi perhatian publik setelah sejumlah data di lembaga pemerintahan diduga bocor dan dijual secara online  nah  kalau sobathi gimana menanggapi fenomena ini  bjorka hiuii ,"['sobathi', 'sudah', 'tau', 'kan', 'isu', 'munculnya', 'bjorka', 'dan', 'kebocoran', 'data', 'isu', 'keamanan', 'data', 'di', 'indonesia', 'menjadi', 'perhatian', 'publik', 'setelah', 'sejumlah', 'data', 'di', 'lembaga', 'pemerintahan', 'diduga', 'bocor', 'dan', 'dijual', 'secara', 'online', 'nah', 'kalau', 'sobathi', 'gimana', 'menanggapi', 'fenomena', 'ini', 'bjorka', 'hiuii']","['sobathi', 'isu', 'munculnya', 'bjorka', 'kebocoran', 'data', 'isu', 'keamanan', 'data', 'indonesia', 'perhatian', 'publik', 'data', 'lembaga', 'pemerintahan', 'diduga', 'bocor', 'dijual', 'online', 'sobathi', 'gimana', 'menanggapi', 'fenomena', 'bjorka', 'hiuii']","['sobathi', 'isu', 'muncul', 'bjorka', 'bocor', 'data', 'isu', 'aman', 'data', 'indonesia', 'perhati', 'publik', 'data', 'lembaga', 'perintah', 'duga', 'bocor', 'jual', 'online', 'sobathi', 'gimana', 'tanggap', 'fenomena', 'bjorka', 'hiuii']","# S o b a t H I ,   s u d a h   t a u   k a n   i s u   m u n c u l n y a   B j o r k a   d a n   k e b o c o r a n   d a t a ? 
 
 I s u   k e a m a n a n   d a t a   d i   I n d o n e s i a   m e n j a d i   p e r h a t i a n   p u b l i k   s e t e l a h   s e j u m l a h   d a t a   d i   l e m b a g a   p e m e r i n t a h a n   d i d u g a   b o c o r   d a n   d i j u a l   s e c a r a   o n l i n e . 
 
 N a h ,   k a l a u   # S o b a t H I   g i m a n a   m e n a n g g a p i   f e n o m e n a   i n i ? 
 
 # B j o r k a 
 # H I U I I   h t t p s : / / t . c o / 9 Q r 0 k u 7 d v v"
"Kolaborasi Kominfo dan Lintas K/L Bentuk Tim Tanggap Darurat Data Kebocoran
@kemkominfo @PlateJohnny https://t.co/VOozAFY0gS",neutral,"kolaborasi kominfo dan lintas k/l bentuk tim tanggap darurat data kebocoran
@kemkominfo @platejohnny https://t.co/voozafy0gs",kolaborasi kominfo dan lintas k l bentuk tim tanggap darurat data kebocoran ,"['kolaborasi', 'kominfo', 'dan', 'lintas', 'k', 'l', 'bentuk', 'tim', 'tanggap', 'darurat', 'data', 'kebocoran']","['kolaborasi', 'kominfo', 'lintas', 'k', 'l', 'bentuk', 'tim', 'tanggap', 'darurat', 'data', 'kebocoran']","['kolaborasi', 'kominfo', 'lintas', 'k', 'l', 'bentuk', 'tim', 'tanggap', 'darurat', 'data', 'bocor']","K o l a b o r a s i   K o m i n f o   d a n   L i n t a s   K / L   B e n t u k   T i m   T a n g g a p   D a r u r a t   D a t a   K e b o c o r a n 
 @ k e m k o m i n f o   @ P l a t e J o h n n y   h t t p s : / / t . c o / V O o z A F Y 0 g S"
"Soal Kebocoran Data, Pakar Keamanan Siber: Selain Kominfo, Kemendagri Juga Ikut Bertanggung Jawab 

@kemkominfo @PlateJohnny https://t.co/z2SUCgmIss",neutral,"soal kebocoran data, pakar keamanan siber: selain kominfo, kemendagri juga ikut bertanggung jawab 

@kemkominfo @platejohnny https://t.co/z2sucgmiss",soal kebocoran data  pakar keamanan siber  selain kominfo  kemendagri juga ikut bertanggung jawab ,"['soal', 'kebocoran', 'data', 'pakar', 'keamanan', 'siber', 'selain', 'kominfo', 'kemendagri', 'juga', 'ikut', 'bertanggung', 'jawab']","['kebocoran', 'data', 'pakar', 'keamanan', 'siber', 'kominfo', 'kemendagri', 'bertanggung']","['bocor', 'data', 'pakar', 'aman', 'siber', 'kominfo', 'kemendagri', 'tanggung']","S o a l   K e b o c o r a n   D a t a ,   P a k a r   K e a m a n a n   S i b e r :   S e l a i n   K o m i n f o ,   K e m e n d a g r i   J u g a   I k u t   B e r t a n g g u n g   J a w a b   
 
 @ k e m k o m i n f o   @ P l a t e J o h n n y   h t t p s : / / t . c o / z 2 S U C g m I s s"
"Meski telah diatur aturan sanksi pidana dan denda, apakah implementasi Undang-Undang ini akan menjadi payung hukum yang efektif bagi isu kebocoran data? https://t.co/ns6OyEyJew https://t.co/wRFmmwhZwK",neutral,"meski telah diatur aturan sanksi pidana dan denda, apakah implementasi undang-undang ini akan menjadi payung hukum yang efektif bagi isu kebocoran data? https://t.co/ns6oyeyjew https://t.co/wrfmmwhzwk",meski telah diatur aturan sanksi pidana dan denda  apakah implementasi undang undang ini akan menjadi payung hukum yang efektif bagi isu kebocoran data  ,"['meski', 'telah', 'diatur', 'aturan', 'sanksi', 'pidana', 'dan', 'denda', 'apakah', 'implementasi', 'undang', 'undang', 'ini', 'akan', 'menjadi', 'payung', 'hukum', 'yang', 'efektif', 'bagi', 'isu', 'kebocoran', 'data']","['diatur', 'aturan', 'sanksi', 'pidana', 'denda', 'implementasi', 'undang', 'undang', 'payung', 'hukum', 'efektif', 'isu', 'kebocoran', 'data']","['atur', 'atur', 'sanksi', 'pidana', 'denda', 'implementasi', 'undang', 'undang', 'payung', 'hukum', 'efektif', 'isu', 'bocor', 'data']","M e s k i   t e l a h   d i a t u r   a t u r a n   s a n k s i   p i d a n a   d a n   d e n d a ,   a p a k a h   i m p l e m e n t a s i   U n d a n g - U n d a n g   i n i   a k a n   m e n j a d i   p a y u n g   h u k u m   y a n g   e f e k t i f   b a g i   i s u   k e b o c o r a n   d a t a ?   h t t p s : / / t . c o / n s 6 O y E y J e w   h t t p s : / / t . c o / w R F m m w h Z w K"
"Kebocoran data lagi...?!! 36 juta daftar STNK di #Indonesia tahun 2000ƒ??2021 memuat nama lengkap pemilik kendaraan, alamat, jenis kendaraan,  hingga pelat nomor. #Nalar !!
https://t.co/aQzKSeLSCr",neutral,"kebocoran data lagi...?!! 36 juta daftar stnk di #indonesia tahun 2000ƒ??2021 memuat nama lengkap pemilik kendaraan, alamat, jenis kendaraan,  hingga pelat nomor. #nalar !!
https://t.co/aqzkselscr",kebocoran data lagi        juta daftar stnk di indonesia tahun     memuat nama lengkap pemilik kendaraan  alamat  jenis kendaraan  hingga pelat nomor  nalar    ,"['kebocoran', 'data', 'lagi', 'juta', 'daftar', 'stnk', 'di', 'indonesia', 'tahun', 'memuat', 'nama', 'lengkap', 'pemilik', 'kendaraan', 'alamat', 'jenis', 'kendaraan', 'hingga', 'pelat', 'nomor', 'nalar']","['kebocoran', 'data', 'juta', 'daftar', 'stnk', 'indonesia', 'memuat', 'nama', 'lengkap', 'pemilik', 'kendaraan', 'alamat', 'jenis', 'kendaraan', 'pelat', 'nomor', 'nalar']","['bocor', 'data', 'juta', 'daftar', 'stnk', 'indonesia', 'muat', 'nama', 'lengkap', 'milik', 'kendara', 'alamat', 'jenis', 'kendara', 'pelat', 'nomor', 'nalar']","K e b o c o r a n   d a t a   l a g i . . . ? ! !   3 6   j u t a   d a f t a r   S T N K   d i   # I n d o n e s i a   t a h u n   2 0 0 0 ƒ ? ? 2 0 2 1   m e m u a t   n a m a   l e n g k a p   p e m i l i k   k e n d a r a a n ,   a l a m a t ,   j e n i s   k e n d a r a a n ,     h i n g g a   p e l a t   n o m o r .   # N a l a r   ! ! 
 h t t p s : / / t . c o / a Q z K S e L S C r"
"PM Australia, Antony Albanese akan meminda dan mengukuhkan undang undang privasi

Ini susulan serangan siber baru baru ini ke atas syarikat telekomunikasi kedua terbesar di Australia, Optus yang menyebabkan kebocoran data peribadi ramai rakyat Australia",neutral,"pm australia, antony albanese akan meminda dan mengukuhkan undang undang privasi

ini susulan serangan siber baru baru ini ke atas syarikat telekomunikasi kedua terbesar di australia, optus yang menyebabkan kebocoran data peribadi ramai rakyat australia",pm australia  antony albanese akan meminda dan mengukuhkan undang undang privasi ini susulan serangan siber baru baru ini ke atas syarikat telekomunikasi kedua terbesar di australia  optus yang menyebabkan kebocoran data peribadi ramai rakyat australia,"['pm', 'australia', 'antony', 'albanese', 'akan', 'meminda', 'dan', 'mengukuhkan', 'undang', 'undang', 'privasi', 'ini', 'susulan', 'serangan', 'siber', 'baru', 'baru', 'ini', 'ke', 'atas', 'syarikat', 'telekomunikasi', 'kedua', 'terbesar', 'di', 'australia', 'optus', 'yang', 'menyebabkan', 'kebocoran', 'data', 'peribadi', 'ramai', 'rakyat', 'australia']","['pm', 'australia', 'antony', 'albanese', 'meminda', 'mengukuhkan', 'undang', 'undang', 'privasi', 'susulan', 'serangan', 'siber', 'syarikat', 'telekomunikasi', 'terbesar', 'australia', 'optus', 'menyebabkan', 'kebocoran', 'data', 'peribadi', 'ramai', 'rakyat', 'australia']","['pm', 'australia', 'antony', 'albanese', 'pinda', 'kukuh', 'undang', 'undang', 'privasi', 'susul', 'serang', 'siber', 'syarikat', 'telekomunikasi', 'besar', 'australia', 'optus', 'sebab', 'bocor', 'data', 'peribadi', 'ramai', 'rakyat', 'australia']","P M   A u s t r a l i a ,   A n t o n y   A l b a n e s e   a k a n   m e m i n d a   d a n   m e n g u k u h k a n   u n d a n g   u n d a n g   p r i v a s i 
 
 I n i   s u s u l a n   s e r a n g a n   s i b e r   b a r u   b a r u   i n i   k e   a t a s   s y a r i k a t   t e l e k o m u n i k a s i   k e d u a   t e r b e s a r   d i   A u s t r a l i a ,   O p t u s   y a n g   m e n y e b a b k a n   k e b o c o r a n   d a t a   p e r i b a d i   r a m a i   r a k y a t   A u s t r a l i a"
"Apabila terjadi insiden data pribadi atau kebocoran data pribadi (breach), maka pemyelenggara data pribadi mendapat sanksi administratif maupun sanksi pidana, kurungan, dan denda. https://t.co/bNhCbub0DU",neutral,"apabila terjadi insiden data pribadi atau kebocoran data pribadi (breach), maka pemyelenggara data pribadi mendapat sanksi administratif maupun sanksi pidana, kurungan, dan denda. https://t.co/bnhcbub0du",apabila terjadi insiden data pribadi atau kebocoran data pribadi  breach   maka pemyelenggara data pribadi mendapat sanksi administratif maupun sanksi pidana  kurungan  dan denda  ,"['apabila', 'terjadi', 'insiden', 'data', 'pribadi', 'atau', 'kebocoran', 'data', 'pribadi', 'breach', 'maka', 'pemyelenggara', 'data', 'pribadi', 'mendapat', 'sanksi', 'administratif', 'maupun', 'sanksi', 'pidana', 'kurungan', 'dan', 'denda']","['insiden', 'data', 'pribadi', 'kebocoran', 'data', 'pribadi', 'breach', 'pemyelenggara', 'data', 'pribadi', 'sanksi', 'administratif', 'sanksi', 'pidana', 'kurungan', 'denda']","['insiden', 'data', 'pribadi', 'bocor', 'data', 'pribadi', 'breach', 'pemyelenggara', 'data', 'pribadi', 'sanksi', 'administratif', 'sanksi', 'pidana', 'kurung', 'denda']","A p a b i l a   t e r j a d i   i n s i d e n   d a t a   p r i b a d i   a t a u   k e b o c o r a n   d a t a   p r i b a d i   ( b r e a c h ) ,   m a k a   p e m y e l e n g g a r a   d a t a   p r i b a d i   m e n d a p a t   s a n k s i   a d m i n i s t r a t i f   m a u p u n   s a n k s i   p i d a n a ,   k u r u n g a n ,   d a n   d e n d a .   h t t p s : / / t . c o / b N h C b u b 0 D U"
"Hacker Indonesia Komentari Soal Kebocoran Data yang Dilakukan Bjorka
https://t.co/np89UN33zG",neutral,"hacker indonesia komentari soal kebocoran data yang dilakukan bjorka
https://t.co/np89un33zg",hacker indonesia komentari soal kebocoran data yang dilakukan bjorka ,"['hacker', 'indonesia', 'komentari', 'soal', 'kebocoran', 'data', 'yang', 'dilakukan', 'bjorka']","['hacker', 'indonesia', 'komentari', 'kebocoran', 'data', 'bjorka']","['hacker', 'indonesia', 'komentar', 'bocor', 'data', 'bjorka']","H a c k e r   I n d o n e s i a   K o m e n t a r i   S o a l   K e b o c o r a n   D a t a   y a n g   D i l a k u k a n   B j o r k a 
 h t t p s : / / t . c o / n p 8 9 U N 3 3 z G"
"Saksikan EWTT #10 dengan topik ""Kebocoran Data, Tindakan Hacker/Kriminal? Bagaimana Kita Mengantisipasinya?ƒ? Rabu, 28 September 2022 Pukul 15.00 WIB. 
Registrasi sekarang juga!!
Melalui ID Zoom Webinar 865 4803 8946 atau melalui link berikut https://t.co/fVZRd5PmGC https://t.co/l858Ai2BjL",neutral,"saksikan ewtt #10 dengan topik ""kebocoran data, tindakan hacker/kriminal? bagaimana kita mengantisipasinya?ƒ? rabu, 28 september 2022 pukul 15.00 wib. 
registrasi sekarang juga!!
melalui id zoom webinar 865 4803 8946 atau melalui link berikut https://t.co/fvzrd5pmgc https://t.co/l858ai2bjl",saksikan ewtt  dengan topik  kebocoran data  tindakan hacker kriminal  bagaimana kita mengantisipasinya     rabu   september  pukul   wib  registrasi sekarang juga   melalui id zoom webinar    atau melalui link berikut ,"['saksikan', 'ewtt', 'dengan', 'topik', 'kebocoran', 'data', 'tindakan', 'hacker', 'kriminal', 'bagaimana', 'kita', 'mengantisipasinya', 'rabu', 'september', 'pukul', 'wib', 'registrasi', 'sekarang', 'juga', 'melalui', 'id', 'zoom', 'webinar', 'atau', 'melalui', 'link', 'berikut']","['saksikan', 'ewtt', 'topik', 'kebocoran', 'data', 'tindakan', 'hacker', 'kriminal', 'mengantisipasinya', 'rabu', 'september', 'wib', 'registrasi', 'id', 'zoom', 'webinar', 'link']","['saksi', 'ewtt', 'topik', 'bocor', 'data', 'tindak', 'hacker', 'kriminal', 'antisipasi', 'rabu', 'september', 'wib', 'registrasi', 'id', 'zoom', 'webinar', 'link']","S a k s i k a n   E W T T   # 1 0   d e n g a n   t o p i k   "" K e b o c o r a n   D a t a ,   T i n d a k a n   H a c k e r / K r i m i n a l ?   B a g a i m a n a   K i t a   M e n g a n t i s i p a s i n y a ? ƒ ?    R a b u ,   2 8   S e p t e m b e r   2 0 2 2   P u k u l   1 5 . 0 0   W I B .   
 R e g i s t r a s i   s e k a r a n g   j u g a ! ! 
 M e l a l u i   I D   Z o o m   W e b i n a r   8 6 5   4 8 0 3   8 9 4 6   a t a u   m e l a l u i   l i n k   b e r i k u t   h t t p s : / / t . c o / f V Z R d 5 P m G C   h t t p s : / / t . c o / l 8 5 8 A i 2 B j L"
"Jujur ku sendiri males bgt sih kalo gerai cuma kasih opsi cahsless.
Karna sebenernya ku masih belum sepercaya itu dgn ewallet. Biasanya isi secukupnya sesuai kebutuhan. Kalo mau beli sesuatu baru pindahin dana dari rekening. Karna bisa aja kan kena hack, kebocoran data, dll. https://t.co/c9NSFUDUny",neutral,"jujur ku sendiri males bgt sih kalo gerai cuma kasih opsi cahsless.
karna sebenernya ku masih belum sepercaya itu dgn ewallet. biasanya isi secukupnya sesuai kebutuhan. kalo mau beli sesuatu baru pindahin dana dari rekening. karna bisa aja kan kena hack, kebocoran data, dll. https://t.co/c9nsfuduny",jujur ku sendiri males bgt sih kalo gerai cuma kasih opsi cahsless  karna sebenernya ku masih belum sepercaya itu dgn ewallet  biasanya isi secukupnya sesuai kebutuhan  kalo mau beli sesuatu baru pindahin dana dari rekening  karna bisa aja kan kena hack  kebocoran data  dll  ,"['jujur', 'ku', 'sendiri', 'males', 'bgt', 'sih', 'kalo', 'gerai', 'cuma', 'kasih', 'opsi', 'cahsless', 'karna', 'sebenernya', 'ku', 'masih', 'belum', 'sepercaya', 'itu', 'dgn', 'ewallet', 'biasanya', 'isi', 'secukupnya', 'sesuai', 'kebutuhan', 'kalo', 'mau', 'beli', 'sesuatu', 'baru', 'pindahin', 'dana', 'dari', 'rekening', 'karna', 'bisa', 'aja', 'kan', 'kena', 'hack', 'kebocoran', 'data', 'dll']","['jujur', 'ku', 'males', 'bgt', 'gerai', 'kasih', 'opsi', 'cahsless', 'karna', 'sebenernya', 'ku', 'sepercaya', 'ewallet', 'isi', 'sesuai', 'kebutuhan', 'beli', 'pindahin', 'dana', 'rekening', 'karna', 'kena', 'hack', 'kebocoran', 'data', 'dll']","['jujur', 'ku', 'males', 'bgt', 'gerai', 'kasih', 'opsi', 'cahsless', 'karna', 'sebenernya', 'ku', 'percaya', 'ewallet', 'isi', 'sesuai', 'butuh', 'beli', 'pindahin', 'dana', 'rekening', 'karna', 'kena', 'hack', 'bocor', 'data', 'dll']","J u j u r   k u   s e n d i r i   m a l e s   b g t   s i h   k a l o   g e r a i   c u m a   k a s i h   o p s i   c a h s l e s s . 
 K a r n a   s e b e n e r n y a   k u   m a s i h   b e l u m   s e p e r c a y a   i t u   d g n   e w a l l e t .   B i a s a n y a   i s i   s e c u k u p n y a   s e s u a i   k e b u t u h a n .   K a l o   m a u   b e l i   s e s u a t u   b a r u   p i n d a h i n   d a n a   d a r i   r e k e n i n g .   K a r n a   b i s a   a j a   k a n   k e n a   h a c k ,   k e b o c o r a n   d a t a ,   d l l .   h t t p s : / / t . c o / c 9 N S F U D U n y"
Hacker Indonesia Komentari Soal Kebocoran Data yang Dilakukan Bjorka https://t.co/FHlWvh3zQH,neutral,hacker indonesia komentari soal kebocoran data yang dilakukan bjorka https://t.co/fhlwvh3zqh,hacker indonesia komentari soal kebocoran data yang dilakukan bjorka ,"['hacker', 'indonesia', 'komentari', 'soal', 'kebocoran', 'data', 'yang', 'dilakukan', 'bjorka']","['hacker', 'indonesia', 'komentari', 'kebocoran', 'data', 'bjorka']","['hacker', 'indonesia', 'komentar', 'bocor', 'data', 'bjorka']",H a c k e r   I n d o n e s i a   K o m e n t a r i   S o a l   K e b o c o r a n   D a t a   y a n g   D i l a k u k a n   B j o r k a   h t t p s : / / t . c o / F H l W v h 3 z Q H
"UU Perlindungan Data Pribadi sudah disahkan.. setelah banyak drama kebocoran data dan bjorka, harapannya bahwa UU ini dapat menjaga privasi data dari setiap insan. Pemerintah harus mampu menjaga data setiap warga negara. #Indonesia #kominfo #dprri https://t.co/mou24813Rh",neutral,"uu perlindungan data pribadi sudah disahkan.. setelah banyak drama kebocoran data dan bjorka, harapannya bahwa uu ini dapat menjaga privasi data dari setiap insan. pemerintah harus mampu menjaga data setiap warga negara. #indonesia #kominfo #dprri https://t.co/mou24813rh",uu perlindungan data pribadi sudah disahkan   setelah banyak drama kebocoran data dan bjorka  harapannya bahwa uu ini dapat menjaga privasi data dari setiap insan  pemerintah harus mampu menjaga data setiap warga negara  indonesia kominfo dprri ,"['uu', 'perlindungan', 'data', 'pribadi', 'sudah', 'disahkan', 'setelah', 'banyak', 'drama', 'kebocoran', 'data', 'dan', 'bjorka', 'harapannya', 'bahwa', 'uu', 'ini', 'dapat', 'menjaga', 'privasi', 'data', 'dari', 'setiap', 'insan', 'pemerintah', 'harus', 'mampu', 'menjaga', 'data', 'setiap', 'warga', 'negara', 'indonesia', 'kominfo', 'dprri']","['uu', 'perlindungan', 'data', 'pribadi', 'disahkan', 'drama', 'kebocoran', 'data', 'bjorka', 'harapannya', 'uu', 'menjaga', 'privasi', 'data', 'insan', 'pemerintah', 'menjaga', 'data', 'warga', 'negara', 'indonesia', 'kominfo', 'dprri']","['uu', 'lindung', 'data', 'pribadi', 'sah', 'drama', 'bocor', 'data', 'bjorka', 'harap', 'uu', 'jaga', 'privasi', 'data', 'insan', 'perintah', 'jaga', 'data', 'warga', 'negara', 'indonesia', 'kominfo', 'dprri']","U U   P e r l i n d u n g a n   D a t a   P r i b a d i   s u d a h   d i s a h k a n . .   s e t e l a h   b a n y a k   d r a m a   k e b o c o r a n   d a t a   d a n   b j o r k a ,   h a r a p a n n y a   b a h w a   U U   i n i   d a p a t   m e n j a g a   p r i v a s i   d a t a   d a r i   s e t i a p   i n s a n .   P e m e r i n t a h   h a r u s   m a m p u   m e n j a g a   d a t a   s e t i a p   w a r g a   n e g a r a .   # I n d o n e s i a   # k o m i n f o   # d p r r i   h t t p s : / / t . c o / m o u 2 4 8 1 3 R h"
