Tweet,Sentiment,Casefolding,Cleansing,Tokenizing,Stopword,Stemming,Dataclean
Puan Maharani menanggapi dugaan serangan hacker yang disebut membobol data Presiden Joko Widodo. Puan menegaskan bahwa kebocoran data atau informasi milik kementerian/lembaga maupun sejumlah tokoh harus segera ditindaklanjuti pemerintah https://t.co/KbyEwP8alI Puan Harapan Rakyat,neutral,puan maharani menanggapi dugaan serangan hacker yang disebut membobol data presiden joko widodo. puan menegaskan bahwa kebocoran data atau informasi milik kementerian/lembaga maupun sejumlah tokoh harus segera ditindaklanjuti pemerintah https://t.co/kbyewp8ali puan harapan rakyat,puan maharani menanggapi dugaan serangan hacker yang disebut membobol data presiden joko widodo  puan menegaskan bahwa kebocoran data atau informasi milik kementerian lembaga maupun sejumlah tokoh harus segera ditindaklanjuti pemerintah puan harapan rakyat,"['puan', 'maharani', 'menanggapi', 'dugaan', 'serangan', 'hacker', 'yang', 'disebut', 'membobol', 'data', 'presiden', 'joko', 'widodo', 'puan', 'menegaskan', 'bahwa', 'kebocoran', 'data', 'atau', 'informasi', 'milik', 'kementerian', 'lembaga', 'maupun', 'sejumlah', 'tokoh', 'harus', 'segera', 'ditindaklanjuti', 'pemerintah', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'menanggapi', 'dugaan', 'serangan', 'hacker', 'membobol', 'data', 'presiden', 'joko', 'widodo', 'puan', 'kebocoran', 'data', 'informasi', 'milik', 'kementerian', 'lembaga', 'tokoh', 'ditindaklanjuti', 'pemerintah', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'tanggap', 'duga', 'serang', 'hacker', 'bobol', 'data', 'presiden', 'joko', 'widodo', 'puan', 'bocor', 'data', 'informasi', 'milik', 'menteri', 'lembaga', 'tokoh', 'ditindaklanjuti', 'perintah', 'puan', 'harap', 'rakyat']",puan maharani tanggap duga serang hacker bobol data presiden joko widodo puan bocor data informasi milik menteri lembaga tokoh ditindaklanjuti perintah puan harap rakyat
Puan Maharani menanggapi dugaan serangan hacker yang disebut membobol data Presiden Joko Widodo. Puan menegaskan bahwa kebocoran data atau informasi milik kementerian/lbaga maupun sejumlah tokoh harus segera ditindaklanjuti pemerintah. https://t.co/mxQXcRWod0 Puan Harapan Rakyat,neutral,puan maharani menanggapi dugaan serangan hacker yang disebut membobol data presiden joko widodo. puan menegaskan bahwa kebocoran data atau informasi milik kementerian/lbaga maupun sejumlah tokoh harus segera ditindaklanjuti pemerintah. https://t.co/mxqxcrwod0 puan harapan rakyat,puan maharani menanggapi dugaan serangan hacker yang disebut membobol data presiden joko widodo  puan menegaskan bahwa kebocoran data atau informasi milik kementerian lbaga maupun sejumlah tokoh harus segera ditindaklanjuti pemerintah  puan harapan rakyat,"['puan', 'maharani', 'menanggapi', 'dugaan', 'serangan', 'hacker', 'yang', 'disebut', 'membobol', 'data', 'presiden', 'joko', 'widodo', 'puan', 'menegaskan', 'bahwa', 'kebocoran', 'data', 'atau', 'informasi', 'milik', 'kementerian', 'lbaga', 'maupun', 'sejumlah', 'tokoh', 'harus', 'segera', 'ditindaklanjuti', 'pemerintah', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'menanggapi', 'dugaan', 'serangan', 'hacker', 'membobol', 'data', 'presiden', 'joko', 'widodo', 'puan', 'kebocoran', 'data', 'informasi', 'milik', 'kementerian', 'lbaga', 'tokoh', 'ditindaklanjuti', 'pemerintah', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'tanggap', 'duga', 'serang', 'hacker', 'bobol', 'data', 'presiden', 'joko', 'widodo', 'puan', 'bocor', 'data', 'informasi', 'milik', 'menteri', 'lbaga', 'tokoh', 'ditindaklanjuti', 'perintah', 'puan', 'harap', 'rakyat']",puan maharani tanggap duga serang hacker bobol data presiden joko widodo puan bocor data informasi milik menteri lbaga tokoh ditindaklanjuti perintah puan harap rakyat
"Puan Maharani meminta Pemerintah segera bertindak mengatasi kebocoran data milik kementerian/lembaga maupun sejumlah tokoh, menanggapi banyaknya kebocoran data oleh peretas belakangan ini. https://t.co/UWeXEq7zHK Puan Harapan Rakyat",neutral,"puan maharani meminta pemerintah segera bertindak mengatasi kebocoran data milik kementerian/lembaga maupun sejumlah tokoh, menanggapi banyaknya kebocoran data oleh peretas belakangan ini. https://t.co/uwexeq7zhk puan harapan rakyat",puan maharani meminta pemerintah segera bertindak mengatasi kebocoran data milik kementerian lembaga maupun sejumlah tokoh  menanggapi banyaknya kebocoran data oleh peretas belakangan ini  puan harapan rakyat,"['puan', 'maharani', 'meminta', 'pemerintah', 'segera', 'bertindak', 'mengatasi', 'kebocoran', 'data', 'milik', 'kementerian', 'lembaga', 'maupun', 'sejumlah', 'tokoh', 'menanggapi', 'banyaknya', 'kebocoran', 'data', 'oleh', 'peretas', 'belakangan', 'ini', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'pemerintah', 'bertindak', 'mengatasi', 'kebocoran', 'data', 'milik', 'kementerian', 'lembaga', 'tokoh', 'menanggapi', 'banyaknya', 'kebocoran', 'data', 'peretas', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'perintah', 'tindak', 'atas', 'bocor', 'data', 'milik', 'menteri', 'lembaga', 'tokoh', 'tanggap', 'banyak', 'bocor', 'data', 'retas', 'puan', 'harap', 'rakyat']",puan maharani perintah tindak atas bocor data milik menteri lembaga tokoh tanggap banyak bocor data retas puan harap rakyat
"Ketua DPR RI, Puan Maharani ingin kasus kebocoran data ditangani secara menyeluruh dan sampai ke akar-akarnya. https://t.co/mXbjwLFkyV Puan Harapan Rakyat",neutral,"ketua dpr ri, puan maharani ingin kasus kebocoran data ditangani secara menyeluruh dan sampai ke akar-akarnya. https://t.co/mxbjwlfkyv puan harapan rakyat",ketua dpr ri  puan maharani ingin kasus kebocoran data ditangani secara menyeluruh dan sampai ke akar akarnya  puan harapan rakyat,"['ketua', 'dpr', 'ri', 'puan', 'maharani', 'ingin', 'kasus', 'kebocoran', 'data', 'ditangani', 'secara', 'menyeluruh', 'dan', 'sampai', 'ke', 'akar', 'akarnya', 'puan', 'harapan', 'rakyat']","['ketua', 'dpr', 'ri', 'puan', 'maharani', 'kebocoran', 'data', 'ditangani', 'akar', 'akarnya', 'puan', 'harapan', 'rakyat']","['ketua', 'dpr', 'ri', 'puan', 'maharani', 'bocor', 'data', 'tangan', 'akar', 'akar', 'puan', 'harap', 'rakyat']",ketua dpr ri puan maharani bocor data tangan akar akar puan harap rakyat
Ketua DPR RI Puan Maharani ingatkan agar Satgas Perlindungan Data yg dibuat pemerintah dapat menyelesaikan masalah kebocoran data &amp; kejahatan siber secara menyeluruh. https://t.co/AXABGOGhTr Puan Harapan Rakyat,neutral,ketua dpr ri puan maharani ingatkan agar satgas perlindungan data yg dibuat pemerintah dapat menyelesaikan masalah kebocoran data &amp; kejahatan siber secara menyeluruh. https://t.co/axabgoghtr puan harapan rakyat,ketua dpr ri puan maharani ingatkan agar satgas perlindungan data yg dibuat pemerintah dapat menyelesaikan masalah kebocoran data  amp  kejahatan siber secara menyeluruh  puan harapan rakyat,"['ketua', 'dpr', 'ri', 'puan', 'maharani', 'ingatkan', 'agar', 'satgas', 'perlindungan', 'data', 'yg', 'dibuat', 'pemerintah', 'dapat', 'menyelesaikan', 'masalah', 'kebocoran', 'data', 'amp', 'kejahatan', 'siber', 'secara', 'menyeluruh', 'puan', 'harapan', 'rakyat']","['ketua', 'dpr', 'ri', 'puan', 'maharani', 'ingatkan', 'satgas', 'perlindungan', 'data', 'pemerintah', 'menyelesaikan', 'kebocoran', 'data', 'kejahatan', 'siber', 'puan', 'harapan', 'rakyat']","['ketua', 'dpr', 'ri', 'puan', 'maharani', 'ingat', 'satgas', 'lindung', 'data', 'perintah', 'selesai', 'bocor', 'data', 'jahat', 'siber', 'puan', 'harap', 'rakyat']",ketua dpr ri puan maharani ingat satgas lindung data perintah selesai bocor data jahat siber puan harap rakyat
"É??Kita tidak bisa hanya fokus pada data-data milik negara saja, tapi mengabaikan kebocoran data pribadi rakyat,É?ù É?? Puan Maharani https://t.co/PnrBDpWwqL Puan Harapan Rakyat",neutral,"É??kita tidak bisa hanya fokus pada data-data milik negara saja, tapi mengabaikan kebocoran data pribadi rakyat,É?ù É?? puan maharani https://t.co/pnrbdpwwql puan harapan rakyat",   kita tidak bisa hanya fokus pada data data milik negara saja  tapi mengabaikan kebocoran data pribadi rakyat         puan maharani puan harapan rakyat,"['kita', 'tidak', 'bisa', 'hanya', 'fokus', 'pada', 'data', 'data', 'milik', 'negara', 'saja', 'tapi', 'mengabaikan', 'kebocoran', 'data', 'pribadi', 'rakyat', 'puan', 'maharani', 'puan', 'harapan', 'rakyat']","['fokus', 'data', 'data', 'milik', 'negara', 'mengabaikan', 'kebocoran', 'data', 'pribadi', 'rakyat', 'puan', 'maharani', 'puan', 'harapan', 'rakyat']","['fokus', 'data', 'data', 'milik', 'negara', 'abai', 'bocor', 'data', 'pribadi', 'rakyat', 'puan', 'maharani', 'puan', 'harap', 'rakyat']",fokus data data milik negara abai bocor data pribadi rakyat puan maharani puan harap rakyat
"Puan Maharani berharap Satgas Perlindungan Data yang dibentuk jokowi bisa menyelesaikan persoalan kebocoran data dan kejahatan siber secara menyeluruh, termasuk aksi hacker Bjorka. https://t.co/N0ZEqCvVps Puan Harapan Rakyat",neutral,"puan maharani berharap satgas perlindungan data yang dibentuk jokowi bisa menyelesaikan persoalan kebocoran data dan kejahatan siber secara menyeluruh, termasuk aksi hacker bjorka. https://t.co/n0zeqcvvps puan harapan rakyat",puan maharani berharap satgas perlindungan data yang dibentuk jokowi bisa menyelesaikan persoalan kebocoran data dan kejahatan siber secara menyeluruh  termasuk aksi hacker bjorka  puan harapan rakyat,"['puan', 'maharani', 'berharap', 'satgas', 'perlindungan', 'data', 'yang', 'dibentuk', 'jokowi', 'bisa', 'menyelesaikan', 'persoalan', 'kebocoran', 'data', 'dan', 'kejahatan', 'siber', 'secara', 'menyeluruh', 'termasuk', 'aksi', 'hacker', 'bjorka', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'berharap', 'satgas', 'perlindungan', 'data', 'dibentuk', 'jokowi', 'menyelesaikan', 'kebocoran', 'data', 'kejahatan', 'siber', 'aksi', 'hacker', 'bjorka', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'harap', 'satgas', 'lindung', 'data', 'bentuk', 'jokowi', 'selesai', 'bocor', 'data', 'jahat', 'siber', 'aksi', 'hacker', 'bjorka', 'puan', 'harap', 'rakyat']",puan maharani harap satgas lindung data bentuk jokowi selesai bocor data jahat siber aksi hacker bjorka puan harap rakyat
Puan Maharani mengingatkan agar Satuan Tugas Perlindungan Data yang dibuat pemerintah dapat menyelesaikan masalah kebocoran data dan kejahatan siber secara menyeluruh. https://t.co/Uz0TmbNOBY Puan Harapan Rakyat,neutral,puan maharani mengingatkan agar satuan tugas perlindungan data yang dibuat pemerintah dapat menyelesaikan masalah kebocoran data dan kejahatan siber secara menyeluruh. https://t.co/uz0tmbnoby puan harapan rakyat,puan maharani mengingatkan agar satuan tugas perlindungan data yang dibuat pemerintah dapat menyelesaikan masalah kebocoran data dan kejahatan siber secara menyeluruh  puan harapan rakyat,"['puan', 'maharani', 'mengingatkan', 'agar', 'satuan', 'tugas', 'perlindungan', 'data', 'yang', 'dibuat', 'pemerintah', 'dapat', 'menyelesaikan', 'masalah', 'kebocoran', 'data', 'dan', 'kejahatan', 'siber', 'secara', 'menyeluruh', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'satuan', 'tugas', 'perlindungan', 'data', 'pemerintah', 'menyelesaikan', 'kebocoran', 'data', 'kejahatan', 'siber', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'satu', 'tugas', 'lindung', 'data', 'perintah', 'selesai', 'bocor', 'data', 'jahat', 'siber', 'puan', 'harap', 'rakyat']",puan maharani satu tugas lindung data perintah selesai bocor data jahat siber puan harap rakyat
"Sahkan UU PDP, kinerja DPR di bawah kepemimpinan Puan Maharani diapresiasi dan dinilai menghadirkan rasa aman bagi warga Indonesia di tengah maraknya kasus-kasus kebocoran data. https://t.co/AJHfT8Qoyf Puan Harapan Rakyat",neutral,"sahkan uu pdp, kinerja dpr di bawah kepemimpinan puan maharani diapresiasi dan dinilai menghadirkan rasa aman bagi warga indonesia di tengah maraknya kasus-kasus kebocoran data. https://t.co/ajhft8qoyf puan harapan rakyat",sahkan uu pdp  kinerja dpr di bawah kepemimpinan puan maharani diapresiasi dan dinilai menghadirkan rasa aman bagi warga indonesia di tengah maraknya kasus kasus kebocoran data  puan harapan rakyat,"['sahkan', 'uu', 'pdp', 'kinerja', 'dpr', 'di', 'bawah', 'kepemimpinan', 'puan', 'maharani', 'diapresiasi', 'dan', 'dinilai', 'menghadirkan', 'rasa', 'aman', 'bagi', 'warga', 'indonesia', 'di', 'tengah', 'maraknya', 'kasus', 'kasus', 'kebocoran', 'data', 'puan', 'harapan', 'rakyat']","['sahkan', 'uu', 'pdp', 'kinerja', 'dpr', 'kepemimpinan', 'puan', 'maharani', 'diapresiasi', 'dinilai', 'menghadirkan', 'aman', 'warga', 'indonesia', 'maraknya', 'kebocoran', 'data', 'puan', 'harapan', 'rakyat']","['sahkan', 'uu', 'pdp', 'kerja', 'dpr', 'pimpin', 'puan', 'maharani', 'apresiasi', 'nilai', 'hadir', 'aman', 'warga', 'indonesia', 'marak', 'bocor', 'data', 'puan', 'harap', 'rakyat']",sahkan uu pdp kerja dpr pimpin puan maharani apresiasi nilai hadir aman warga indonesia marak bocor data puan harap rakyat
Puan Maharani meminta pemerintah audit keamanan siber terkait kebocoran data. https://t.co/2f2fbhQFo2 Puan Harapan Rakyat,neutral,puan maharani meminta pemerintah audit keamanan siber terkait kebocoran data. https://t.co/2f2fbhqfo2 puan harapan rakyat,puan maharani meminta pemerintah audit keamanan siber terkait kebocoran data  puan harapan rakyat,"['puan', 'maharani', 'meminta', 'pemerintah', 'audit', 'keamanan', 'siber', 'terkait', 'kebocoran', 'data', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'pemerintah', 'audit', 'keamanan', 'siber', 'terkait', 'kebocoran', 'data', 'puan', 'harapan', 'rakyat']","['puan', 'maharani', 'perintah', 'audit', 'aman', 'siber', 'kait', 'bocor', 'data', 'puan', 'harap', 'rakyat']",puan maharani perintah audit aman siber kait bocor data puan harap rakyat
KaBIN Budi Gunawan Jelaskan soal Bjorka hingga Keamanan Siber Pemilu 2024 di DPR: Anggota Komisi I Fraksi Golkar Nurul Arifin menyebut BIN belum spesifik membahas penanganan Bjorka dan kebocoran data BIN dalam RDP sore ini. #kumparanNEWS https://t.co/bcsxzPC0rS,neutral,kabin budi gunawan jelaskan soal bjorka hingga keamanan siber pemilu 2024 di dpr: anggota komisi i fraksi golkar nurul arifin menyebut bin belum spesifik membahas penanganan bjorka dan kebocoran data bin dalam rdp sore ini. #kumparannews https://t.co/bcsxzpc0rs,kabin budi gunawan jelaskan soal bjorka hingga keamanan siber pemilu  di dpr  anggota komisi i fraksi golkar nurul arifin menyebut bin belum spesifik membahas penanganan bjorka dan kebocoran data bin dalam rdp sore ini  kumparannews ,"['kabin', 'budi', 'gunawan', 'jelaskan', 'soal', 'bjorka', 'hingga', 'keamanan', 'siber', 'pemilu', 'di', 'dpr', 'anggota', 'komisi', 'i', 'fraksi', 'golkar', 'nurul', 'arifin', 'menyebut', 'bin', 'belum', 'spesifik', 'membahas', 'penanganan', 'bjorka', 'dan', 'kebocoran', 'data', 'bin', 'dalam', 'rdp', 'sore', 'ini', 'kumparannews']","['kabin', 'budi', 'gunawan', 'bjorka', 'keamanan', 'siber', 'pemilu', 'dpr', 'anggota', 'komisi', 'i', 'fraksi', 'golkar', 'nurul', 'arifin', 'menyebut', 'bin', 'spesifik', 'membahas', 'penanganan', 'bjorka', 'kebocoran', 'data', 'bin', 'rdp', 'sore', 'kumparannews']","['kabin', 'budi', 'gunawan', 'bjorka', 'aman', 'siber', 'milu', 'dpr', 'anggota', 'komisi', 'i', 'fraksi', 'golkar', 'nurul', 'arifin', 'sebut', 'bin', 'spesifik', 'bahas', 'tangan', 'bjorka', 'bocor', 'data', 'bin', 'rdp', 'sore', 'kumparannews']",kabin budi gunawan bjorka aman siber milu dpr anggota komisi i fraksi golkar nurul arifin sebut bin spesifik bahas tangan bjorka bocor data bin rdp sore kumparannews
Budi Gunawan Jelaskan soal Bjorka hingga Keamanan Siber Pemilu 2024 di DPR: Anggota Komisi I Fraksi Golkar Nurul Arifin menyebut BIN belum spesifik membahas penanganan Bjorka dan kebocoran data BIN dalam RDP sore ini. #kumparanNEWS https://t.co/0T8NaPeY5P,neutral,budi gunawan jelaskan soal bjorka hingga keamanan siber pemilu 2024 di dpr: anggota komisi i fraksi golkar nurul arifin menyebut bin belum spesifik membahas penanganan bjorka dan kebocoran data bin dalam rdp sore ini. #kumparannews https://t.co/0t8napey5p,budi gunawan jelaskan soal bjorka hingga keamanan siber pemilu  di dpr  anggota komisi i fraksi golkar nurul arifin menyebut bin belum spesifik membahas penanganan bjorka dan kebocoran data bin dalam rdp sore ini  kumparannews ,"['budi', 'gunawan', 'jelaskan', 'soal', 'bjorka', 'hingga', 'keamanan', 'siber', 'pemilu', 'di', 'dpr', 'anggota', 'komisi', 'i', 'fraksi', 'golkar', 'nurul', 'arifin', 'menyebut', 'bin', 'belum', 'spesifik', 'membahas', 'penanganan', 'bjorka', 'dan', 'kebocoran', 'data', 'bin', 'dalam', 'rdp', 'sore', 'ini', 'kumparannews']","['budi', 'gunawan', 'bjorka', 'keamanan', 'siber', 'pemilu', 'dpr', 'anggota', 'komisi', 'i', 'fraksi', 'golkar', 'nurul', 'arifin', 'menyebut', 'bin', 'spesifik', 'membahas', 'penanganan', 'bjorka', 'kebocoran', 'data', 'bin', 'rdp', 'sore', 'kumparannews']","['budi', 'gunawan', 'bjorka', 'aman', 'siber', 'milu', 'dpr', 'anggota', 'komisi', 'i', 'fraksi', 'golkar', 'nurul', 'arifin', 'sebut', 'bin', 'spesifik', 'bahas', 'tangan', 'bjorka', 'bocor', 'data', 'bin', 'rdp', 'sore', 'kumparannews']",budi gunawan bjorka aman siber milu dpr anggota komisi i fraksi golkar nurul arifin sebut bin spesifik bahas tangan bjorka bocor data bin rdp sore kumparannews
Pakar Digital Forensik UII Sebut Kebocoran Data jadi Pintu Masuk Aktivitas Ilegal Kejahatan Siber https://t.co/HwshzHlECk,neutral,pakar digital forensik uii sebut kebocoran data jadi pintu masuk aktivitas ilegal kejahatan siber https://t.co/hwshzhleck,pakar digital forensik uii sebut kebocoran data jadi pintu masuk aktivitas ilegal kejahatan siber ,"['pakar', 'digital', 'forensik', 'uii', 'sebut', 'kebocoran', 'data', 'jadi', 'pintu', 'masuk', 'aktivitas', 'ilegal', 'kejahatan', 'siber']","['pakar', 'digital', 'forensik', 'uii', 'kebocoran', 'data', 'pintu', 'masuk', 'aktivitas', 'ilegal', 'kejahatan', 'siber']","['pakar', 'digital', 'forensik', 'uii', 'bocor', 'data', 'pintu', 'masuk', 'aktivitas', 'ilegal', 'jahat', 'siber']",pakar digital forensik uii bocor data pintu masuk aktivitas ilegal jahat siber
@remotivi apa yg diharapkan dari mentri yg akibat kebocoran data pribadinya solusinya bikin SIM Amerika,neutral,@remotivi apa yg diharapkan dari mentri yg akibat kebocoran data pribadinya solusinya bikin sim amerika, apa yg diharapkan dari mentri yg akibat kebocoran data pribadinya solusinya bikin sim amerika,"['apa', 'yg', 'diharapkan', 'dari', 'mentri', 'yg', 'akibat', 'kebocoran', 'data', 'pribadinya', 'solusinya', 'bikin', 'sim', 'amerika']","['diharapkan', 'mentri', 'akibat', 'kebocoran', 'data', 'pribadinya', 'solusinya', 'sim', 'amerika']","['harap', 'tri', 'akibat', 'bocor', 'data', 'pribadi', 'solusi', 'sim', 'amerika']",harap tri akibat bocor data pribadi solusi sim amerika
"UU Perlindungan Data Pribadi disahkan, tapi pengamat sebut implementasinya berpotensi jadi 'macan kertas': Risiko kebocoran data disebut masih akan tetap terjadi meskipun DPR telah mengesahkan Undang-Undang Perlindungan Data Pribadi. Ini karenaÉ?? https://t.co/x4UcyhrzVz",neutral,"uu perlindungan data pribadi disahkan, tapi pengamat sebut implementasinya berpotensi jadi 'macan kertas': risiko kebocoran data disebut masih akan tetap terjadi meskipun dpr telah mengesahkan undang-undang perlindungan data pribadi. ini karenaÉ?? https://t.co/x4ucyhrzvz",uu perlindungan data pribadi disahkan  tapi pengamat sebut implementasinya berpotensi jadi  macan kertas   risiko kebocoran data disebut masih akan tetap terjadi meskipun dpr telah mengesahkan undang undang perlindungan data pribadi  ini karena    ,"['uu', 'perlindungan', 'data', 'pribadi', 'disahkan', 'tapi', 'pengamat', 'sebut', 'implementasinya', 'berpotensi', 'jadi', 'macan', 'kertas', 'risiko', 'kebocoran', 'data', 'disebut', 'masih', 'akan', 'tetap', 'terjadi', 'meskipun', 'dpr', 'telah', 'mengesahkan', 'undang', 'undang', 'perlindungan', 'data', 'pribadi', 'ini', 'karena']","['uu', 'perlindungan', 'data', 'pribadi', 'disahkan', 'pengamat', 'implementasinya', 'berpotensi', 'macan', 'kertas', 'risiko', 'kebocoran', 'data', 'dpr', 'mengesahkan', 'undang', 'undang', 'perlindungan', 'data', 'pribadi']","['uu', 'lindung', 'data', 'pribadi', 'sah', 'amat', 'implementasi', 'potensi', 'macan', 'kertas', 'risiko', 'bocor', 'data', 'dpr', 'kesah', 'undang', 'undang', 'lindung', 'data', 'pribadi']",uu lindung data pribadi sah amat implementasi potensi macan kertas risiko bocor data dpr kesah undang undang lindung data pribadi
